place_id,text,captions,labels,easting,northing
tp00409,Towing Path,"[""Towing Path""]",1,383977.1,435457.9
tp00410,Towing Path,"[""Towing Path""]",1,383989.0,316404.4
tp00411,Towing Path,"[""Towing Path""]",2,384189.4,260260.3
tp00412,Towing Path,"[""Towing Path""]",1,384344.6,226613.9
tp00413,Towing Path,"[""Towing Path""]",1,384453.4,433471.1
tp00414,towing path,"[""towing path""]",1,384482.7,248007.9
tp00415,Towing Path,"[""Towing Path""]",1,384603.3,241932.3
tp00416,Towing Path,"[""Towing Path""]",1,384641.1,280662.0
tp00417,Towing Path,"[""Towing Path""]",1,384651.4,159563.7
tp00418,Towing Path,"[""Towing Path""]",1,384734.4,249592.2
tp00419,Towing Path; towing path,"[""Towing Path"", ""towing path""]",2,384826.4,253606.4
tp00420,Towing Path,"[""Towing Path""]",2,384874.5,437204.9
tp00421,Towing Path,"[""Towing Path""]",1,384884.7,359501.6
tp00422,Towing Path,"[""Towing Path""]",1,384944.3,351560.5
tp00423,Towing Path,"[""Towing Path""]",2,385091.9,256367.2
tp00424,Towing Path,"[""Towing Path""]",1,385128.5,284284.2
tp00425,Towing Path,"[""Towing Path""]",1,385378.3,260697.6
tp00426,Towing Path,"[""Towing Path""]",1,385780.0,344584.7
tp00427,towing path,"[""towing path""]",1,385864.7,203918.1
tp00428,Towing Path,"[""Towing Path""]",1,385880.9,361397.3
tp00429,Towing Path,"[""Towing Path""]",1,385908.8,438811.3
tp00430,Towing Path,"[""Towing Path""]",1,385936.4,312616.7
tp00431,Towing Path,"[""Towing Path""]",2,385950.8,295081.0
tp00432,Towing Path,"[""Towing Path""]",1,385990.1,257405.1
tp00433,Towing Path,"[""Towing Path""]",1,386008.2,297323.3
tp00434,Towing Path,"[""Towing Path""]",1,386065.3,238621.9
tp00435,Towing Path,"[""Towing Path""]",1,386101.0,286540.3
tp00436,Towing Path,"[""Towing Path""]",1,386165.6,229482.8
tp00437,Towing Path,"[""Towing Path""]",1,386190.9,290485.6
tp00438,Towing Path,"[""Towing Path""]",2,386227.5,288231.9
tp00439,Towing Path,"[""Towing Path""]",1,386466.8,293338.4
tp00440,Towing Path,"[""Towing Path""]",2,386521.2,343286.1
tp00441,Towing Path,"[""Towing Path""]",2,386543.1,348614.4
tp00442,towing path,"[""towing path""]",1,386547.9,409891.3
tp00443,Towing Path,"[""Towing Path""]",1,386727.1,236538.2
tp00444,Towing Path,"[""Towing Path""]",2,386902.5,440018.2
tp00445,Towing Path,"[""Towing Path""]",2,386914.6,285321.1
tp00446,Towing Path,"[""Towing Path""]",1,387068.9,160581.9
tp00447,Towing Path,"[""Towing Path""]",1,387146.1,231181.6
tp00448,Towing Path,"[""Towing Path""]",1,387375.9,298450.9
tp00449,Towing Path,"[""Towing Path""]",5,387495.7,363164.7
tp00450,towing path,"[""towing path""]",1,387501.7,310257.6
tp00451,Towing Path,"[""Towing Path""]",2,387777.4,344451.1
tp00452,Towing Path,"[""Towing Path""]",1,387812.9,234735.4
tp00453,Towing Path,"[""Towing Path""]",1,387990.4,232015.9
tp00454,Towing Path,"[""Towing Path""]",1,388021.3,341761.6
tp00455,Towing Path,"[""Towing Path""]",1,388027.4,346453.8
tp00456,Towing Path,"[""Towing Path""]",1,388056.1,262353.2
tp00457,Towing Path,"[""Towing Path""]",1,388202.0,409170.8
tp00458,Towing Path,"[""Towing Path""]",1,388400.2,407180.6
tp00459,Towing Path,"[""Towing Path""]",6,388597.6,447294.4
tp00460,Towing Path,"[""Towing Path""]",2,388620.3,398018.9
tp00461,Towing Path,"[""Towing Path""]",1,388645.2,337993.3
tp00462,TOWING PATH,"[""TOWING PATH""]",1,388696.4,233063.5
tp00463,Towing Path,"[""Towing Path""]",2,388836.5,443341.8
tp00464,Towing Path,"[""Towing Path""]",1,388837.4,444883.4
tp00465,Towing Path,"[""Towing Path""]",1,388895.7,406039.9
tp00466,Towing Path,"[""Towing Path""]",1,388948.9,303789.9
tp00467,Towing Path,"[""Towing Path""]",2,388960.9,286096.1
tp00468,Towing Path,"[""Towing Path""]",1,388968.3,263538.6
tp00469,Towing Path,"[""Towing Path""]",1,388986.1,336982.6
tp00470,Towing Path,"[""Towing Path""]",1,389056.6,257847.7
tp00471,Towing Path,"[""Towing Path""]",1,389058.9,404093.2
tp00472,Towing Path,"[""Towing Path""]",3,389092.0,411383.0
tp00473,Towing Path,"[""Towing Path""]",1,389123.5,393922.2
tp00474,Towing Path,"[""Towing Path""]",1,389157.0,334760.8
tp00475,towing path,"[""towing path""]",1,389198.3,306197.9
tp00476,Towing Path,"[""Towing Path""]",1,389255.5,299960.2
tp00477,Towing Path,"[""Towing Path""]",1,389305.3,392398.6
tp00478,Towing Path,"[""Towing Path""]",1,389369.0,395987.2
tp00479,Towing Path,"[""Towing Path""]",1,389375.3,394952.4
tp00480,Towing Path,"[""Towing Path""]",1,389471.2,365107.3
tp00481,Towing Path,"[""Towing Path""]",1,389608.4,285205.5
tp00482,Towing Path,"[""Towing Path""]",2,389669.1,350733.6
tp00483,Towing Path,"[""Towing Path""]",1,389843.2,402740.4
tp00484,Towing Path,"[""Towing Path""]",1,389942.5,348211.1
tp00485,Towing Path,"[""Towing Path""]",1,390035.5,289826.8
tp00486,Towing Path,"[""Towing Path""]",2,390069.9,288086.6
tp00487,Towing Path,"[""Towing Path""]",1,390180.4,162019.9
tp00488,Towing Path,"[""Towing Path""]",1,390290.3,449859.1
tp00489,Towing Path,"[""Towing Path""]",1,390330.5,301136.5
tp00490,Towing Path,"[""Towing Path""]",1,390414.1,366192.4
tp00491,Towing Path,"[""Towing Path""]",1,390526.6,333389.4
tp00492,Towing Path,"[""Towing Path""]",1,390678.8,399081.9
tp00493,Towing Path,"[""Towing Path""]",1,390791.4,303558.5
tp00494,Towing Path,"[""Towing Path""]",1,390855.6,452249.1
tp00495,Towing Path,"[""Towing Path""]",2,390901.6,286424.3
tp00496,Towing Path,"[""Towing Path""]",1,390906.8,160897.8
tp00497,Towing Path,"[""Towing Path""]",1,390929.3,241561.6
tp00498,Towing Path,"[""Towing Path""]",1,390989.7,401200.7
tp00499,Towing Path,"[""Towing Path""]",1,390998.2,368410.4
tp00500,Towing Path,"[""Towing Path""]",1,391168.4,263161.0
tp00501,Towing Path,"[""Towing Path""]",1,391279.7,397591.9
tp00502,Towing Path,"[""Towing Path""]",1,391346.6,165511.1
tp00503,Towing Path,"[""Towing Path""]",1,391413.9,453456.7
tp00504,Towing Path,"[""Towing Path""]",1,391523.8,258679.2
tp00505,towing path,"[""towing path""]",1,391539.3,309254.5
tp00506,Towing Path,"[""Towing Path""]",5,391566.6,305978.8
tp00507,towing path,"[""towing path""]",1,391664.1,413356.9
tp00508,Towing Path,"[""Towing Path""]",1,391770.9,260080.6
tp00509,Towing Path,"[""Towing Path""]",1,391784.7,261344.7
tp00510,Towing Path,"[""Towing Path""]",1,391823.0,331758.1
tp00511,Towing Path,"[""Towing Path""]",1,391926.7,371271.2
tp00512,Towing Path,"[""Towing Path""]",2,392003.2,400637.1
tp00513,Towing Path,"[""Towing Path""]",1,392078.6,352031.3
tp00514,Towing Path,"[""Towing Path""]",1,392177.9,171966.6
tp00515,Towing Path,"[""Towing Path""]",1,392311.8,262974.3
tp00516,Towing path,"[""Towing path""]",1,392326.2,414643.5
tp00517,Towing Path,"[""Towing Path""]",1,392534.0,168255.3
tp00518,Towing Path,"[""Towing Path""]",1,392608.7,376039.5
tp00519,Towing Path,"[""Towing Path""]",1,392715.0,379049.9
tp00520,Towing Path,"[""Towing Path""]",1,392753.3,323006.1
tp00521,Towing Path,"[""Towing Path""]",2,392768.1,288095.7
tp00522,Towing Path,"[""Towing Path""]",2,392777.0,373837.2
tp00523,Towing Path,"[""Towing Path""]",1,392781.3,454255.3
tp00524,Towing Path,"[""Towing Path""]",1,392974.1,377354.7
tp00525,Towing Path,"[""Towing Path""]",1,393025.2,312550.6
tp00526,Towing Path,"[""Towing Path""]",1,393446.7,363425.3
tp00527,Towing Path,"[""Towing Path""]",1,393464.3,171621.4
tp00528,Towing Path,"[""Towing Path""]",1,393522.6,296534.9
tp00529,Towing Path,"[""Towing Path""]",1,393529.1,317490.2
tp00530,Towing Path,"[""Towing Path""]",3,393555.8,203188.0
tp00531,Towing Path,"[""Towing Path""]",1,393570.2,391607.0
tp00532,Towing Path,"[""Towing Path""]",1,393588.7,396778.9
tp00533,Towing Path,"[""Towing Path""]",1,393668.4,315487.4
tp00534,Towing Path,"[""Towing Path""]",1,393746.4,353802.5
tp00535,Towing Path,"[""Towing Path""]",1,393770.6,421256.6
tp00536,Towing Path,"[""Towing Path""]",1,393813.3,319935.0
tp00537,Towing Path,"[""Towing Path""]",1,393932.6,287200.2
tp00538,Towing Path,"[""Towing Path""]",1,393935.3,454594.1
tp00539,Towing Path,"[""Towing Path""]",1,393954.7,381871.0
tp00540,Towing Path,"[""Towing Path""]",1,393996.8,244751.1
tp00541,Towing Path,"[""Towing Path""]",5,393998.1,242085.5
tp00542,Towing Path,"[""Towing Path""]",1,394001.7,329317.1
tp00543,Towing Path,"[""Towing Path""]",1,394141.2,265746.3
tp00544,Towing Path,"[""Towing Path""]",2,394143.5,294954.6
tp00545,Towing Path,"[""Towing Path""]",1,394415.5,394896.7
tp00546,Towing PAth,"[""Towing PAth""]",1,394520.8,419361.6
tp00547,Towing Path,"[""Towing Path""]",1,394551.6,417204.4
tp00548,Towing Path,"[""Towing Path""]",1,394666.9,243304.5
tp00549,Towing Path,"[""Towing Path""]",1,394706.1,424261.4
tp00550,Towing Path,"[""Towing Path""]",1,394773.1,322735.7
tp00551,Towing Path,"[""Towing Path""]",1,394833.3,300767.2
tp00552,Towing Path,"[""Towing Path""]",1,394919.4,299743.6
tp00553,Towing Path,"[""Towing Path""]",1,395003.5,385136.5
tp00554,Towing Path,"[""Towing Path""]",1,395018.6,171905.2
tp00555,Towing Path,"[""Towing Path""]",6,395086.0,292680.6
tp00556,Towing Path,"[""Towing Path""]",2,395113.6,353714.4
tp00557,Towing Path,"[""Towing Path""]",1,395124.3,161845.8
tp00558,Towing Path,"[""Towing Path""]",1,395252.8,309087.6
tp00559,Towing Path,"[""Towing Path""]",4,395539.6,295382.2
tp00560,Towing Path,"[""Towing Path""]",1,395705.7,267207.3
tp00561,Towing Path,"[""Towing Path""]",3,395815.4,389667.9
tp00562,Towing Path,"[""Towing Path""]",1,395838.3,287576.1
tp00563,Towing Path,"[""Towing Path""]",2,396031.9,387134.4
tp00564,Towing Path,"[""Towing Path""]",1,396038.7,452067.4
tp00565,Towing Path,"[""Towing Path""]",1,396071.4,293730.4
tp00566,Towing Path,"[""Towing Path""]",1,396307.9,327940.7
tp00567,Towing Path,"[""Towing Path""]",1,396385.3,321598.4
tp00568,Towing Path,"[""Towing Path""]",1,396598.6,174205.5
tp00569,Towing Path,"[""Towing Path""]",1,396760.7,172453.1
tp00570,Towing Path,"[""Towing Path""]",1,396856.0,425985.1
tp00571,Towing Path,"[""Towing Path""]",1,397020.7,200096.0
tp00572,Towing Path,"[""Towing Path""]",1,397085.3,295394.5
tp00573,Towing Path,"[""Towing Path""]",1,397155.4,285080.3
tp00574,Towing Path,"[""Towing Path""]",1,397181.6,161506.6
tp00575,Towing Path,"[""Towing Path""]",1,397281.0,299224.0
tp00576,Towing Path,"[""Towing Path""]",1,397284.4,246615.5
tp00577,Towing Path,"[""Towing Path""]",1,397361.8,308554.8
tp00578,Towing Path,"[""Towing Path""]",1,397372.3,400812.9
tp00579,Towing Path,"[""Towing Path""]",1,397413.9,297751.9
tp00580,Towing Path,"[""Towing Path""]",1,397425.2,283887.5
tp00581,Towing Path,"[""Towing Path""]",1,397527.2,354330.4
tp00582,Towing Path,"[""Towing Path""]",1,397682.8,300466.3
tp00583,Towing Path,"[""Towing Path""]",1,397936.2,325915.7
tp00584,Towing Path,"[""Towing Path""]",1,398029.6,268281.3
tp00585,Towing Path,"[""Towing Path""]",3,398094.8,293992.9
tp00586,towing path,"[""towing path""]",1,398112.1,305404.1
tp00587,Towing Path,"[""Towing Path""]",1,398135.6,199412.0
tp00588,Towing Path,"[""Towing Path""]",1,398151.4,178927.1
tp00589,Towing Path,"[""Towing Path""]",1,398166.3,171162.8
tp00590,Towing Path,"[""Towing Path""]",1,398167.3,351518.6
tp00591,Towing Path,"[""Towing Path""]",2,398170.6,176507.7
tp00592,Towing Path,"[""Towing Path""]",1,398172.1,384956.1
tp00593,Towing Path,"[""Towing Path""]",1,398191.2,403832.3
tp00594,Towing Path,"[""Towing Path""]",1,398215.6,161424.9
tp00595,Towing Path,"[""Towing Path""]",1,398292.7,322502.2
tp00596,Towing Path,"[""Towing Path""]",1,398314.2,288336.8
tp00597,Towing Path,"[""Towing Path""]",1,398542.5,298266.3
tp00598,Towing Path,"[""Towing Path""]",1,398560.7,245194.9
tp00599,Towing Path,"[""Towing Path""]",1,398811.4,303533.9
tp00600,Towing Path,"[""Towing Path""]",1,399093.8,404434.3
tp00601,Towing Path,"[""Towing Path""]",1,399095.1,349949.2
tp00602,Towing Path,"[""Towing Path""]",2,399123.2,308675.7
tp00603,Towing Path,"[""Towing Path""]",1,399239.5,449882.7
tp00604,Towing Path,"[""Towing Path""]",1,399384.4,298833.1
tp00605,Towing Path,"[""Towing Path""]",2,399615.7,289901.8
tp00606,Towing Path,"[""Towing Path""]",1,399633.7,448310.6
tp00607,Towing Path,"[""Towing Path""]",1,399701.2,323794.8
tp00608,Towing Path,"[""Towing Path""]",1,399723.5,294201.3
tp00609,Towing Path,"[""Towing Path""]",1,399790.1,300728.1
tp00610,Towing Path,"[""Towing Path""]",1,399817.2,292821.4
tp00611,Towing Path,"[""Towing Path""]",1,399831.1,426710.5
tp00612,Towing Path,"[""Towing Path""]",1,400030.1,348996.2
tp00613,Towing Path,"[""Towing Path""]",2,400127.0,384469.1
tp00614,Towing Path,"[""Towing Path""]",1,400144.5,321423.7
tp00615,Towing Path,"[""Towing Path""]",1,400186.6,161800.1
tp00616,Towing Path,"[""Towing Path""]",1,400337.9,270250.3
tp00617,Towing Path,"[""Towing Path""]",1,400366.3,198314.6
tp00618,Towing Path,"[""Towing Path""]",1,400519.8,180489.1
tp00619,Towing Path,"[""Towing Path""]",2,400581.1,304032.1
tp00620,Towing Path,"[""Towing Path""]",1,400632.2,446319.8
tp00621,Towing Path,"[""Towing Path""]",1,400881.7,294607.7
tp00622,towing path,"[""towing path""]",1,401021.0,300558.6
tp00623,Towing Path,"[""Towing Path""]",3,401363.4,382302.5
tp00624,Towing Path,"[""Towing Path""]",1,401457.8,289537.7
tp00625,Towing Path,"[""Towing Path""]",1,401479.1,348114.1
tp00626,Towing Path,"[""Towing Path""]",2,401543.8,301950.1
tp00627,Towing Path,"[""Towing Path""]",1,401580.2,162110.3
tp00628,Towing Path,"[""Towing Path""]",1,401984.3,425953.9
tp00629,Towing Path,"[""Towing Path""]",1,402023.7,304406.2
tp00630,Towing PAth,"[""Towing PAth""]",1,402029.1,271904.4
tp00631,TOWING PATH,"[""TOWING PATH""]",1,402037.4,306359.8
tp00632,Towing Path,"[""Towing Path""]",2,402239.9,199473.5
tp00633,Towing Path,"[""Towing Path""]",1,402317.4,274448.3
tp00634,Towing Path,"[""Towing Path""]",1,402446.3,201286.0
tp00635,Towing Path,"[""Towing Path""]",1,402503.9,347467.3
tp00636,Towing Path,"[""Towing Path""]",1,402558.7,320504.8
tp00637,Towing Path,"[""Towing Path""]",1,402899.8,282991.5
tp00638,Towing Path,"[""Towing Path""]",3,403129.9,294654.4
tp00639,Towing Path,"[""Towing Path""]",1,403295.6,300104.3
tp00640,Towing Path,"[""Towing Path""]",1,403438.6,425374.2
tp00641,Towing Path,"[""Towing Path""]",1,403476.4,297183.7
tp00642,Towing Path,"[""Towing Path""]",1,403523.3,162693.8
tp00643,Towing Path,"[""Towing Path""]",1,403892.5,181514.9
tp00644,Towing Path,"[""Towing Path""]",1,404257.4,319271.4
tp00645,Towing Path,"[""Towing Path""]",1,404344.9,305240.4
tp00646,Towing Path,"[""Towing Path""]",1,404394.1,424027.3
tp00647,Towing Path,"[""Towing Path""]",1,404663.9,445748.9
tp00648,Towing Path,"[""Towing Path""]",1,404744.2,163894.1
tp00649,Towing Path,"[""Towing Path""]",1,404757.4,411796.4
tp00650,Towing Path,"[""Towing Path""]",1,404905.4,317816.3
tp00651,Towing Path,"[""Towing Path""]",1,405016.1,284476.8
tp00652,Towing Path,"[""Towing Path""]",1,405117.0,278430.2
tp00653,Towing Path,"[""Towing Path""]",1,405306.5,304832.9
tp00654,Towing Path,"[""Towing Path""]",1,405511.8,162570.4
tp00655,Towing Path,"[""Towing Path""]",1,405513.8,316893.3
tp00656,Towing Path,"[""Towing Path""]",1,405611.2,197622.1
tp00657,Towing Path,"[""Towing Path""]",1,405648.2,306370.7
tp00658,Towing Path,"[""Towing Path""]",1,405872.9,181481.9
tp00659,Towing Path,"[""Towing Path""]",1,405991.9,443489.1
tp00660,Towing Path,"[""Towing Path""]",2,406767.7,279541.7
tp00661,Towing Path,"[""Towing Path""]",2,406844.8,292705.0
tp00662,Towing Path,"[""Towing Path""]",1,407150.4,442604.8
tp00663,Towing Path,"[""Towing Path""]",1,407575.7,196573.1
tp00664,Towing Path,"[""Towing Path""]",2,408054.8,291806.3
tp00665,Towing Path,"[""Towing Path""]",1,408271.4,306553.0
tp00666,Towing Path,"[""Towing Path""]",1,408487.2,279605.4
tp00667,Towing Path,"[""Towing Path""]",2,408523.2,195262.6
tp00668,Towing Path,"[""Towing Path""]",1,408615.9,441957.2
tp00669,Towing Path,"[""Towing Path""]",1,408799.1,289346.1
tp00670,Towing Path,"[""Towing Path""]",1,408852.9,290637.2
tp00671,Towing Path,"[""Towing Path""]",1,408886.6,422424.6
tp00672,Towing Path,"[""Towing Path""]",1,409276.3,287310.2
tp00673,Towing Path,"[""Towing Path""]",1,409350.6,414493.9
tp00674,Towing Path,"[""Towing Path""]",1,409468.0,316096.2
tp00675,Towing Path,"[""Towing Path""]",1,409500.3,193057.4
tp00676,Towing Path,"[""Towing Path""]",1,409604.5,181411.0
tp00677,Towing Path,"[""Towing Path""]",1,409635.8,284887.9
tp00678,Towing Path,"[""Towing Path""]",1,409689.6,161458.9
tp00679,Towing Path,"[""Towing Path""]",1,409988.9,278588.3
tp00680,Towing Path,"[""Towing Path""]",1,410107.0,191517.2
tp00681,Towing Path,"[""Towing Path""]",1,410338.8,312204.8
tp00682,Towing Path,"[""Towing Path""]",2,410477.4,421563.9
tp00683,Towing Path,"[""Towing Path""]",1,410744.0,439822.3
tp00684,Towing Path,"[""Towing Path""]",1,410810.1,194463.3
tp00685,Towing Path,"[""Towing Path""]",1,411004.0,188178.3
tp00686,Towing Path,"[""Towing Path""]",1,411101.0,315284.5
tp00687,Towing Path,"[""Towing Path""]",1,411399.5,276797.8
tp00688,Towing Path,"[""Towing Path""]",1,411584.7,182153.6
tp00689,Towing Path,"[""Towing Path""]",1,411648.8,308191.4
tp00690,Towing Path,"[""Towing Path""]",1,411698.2,284511.3
tp00691,Towing Path,"[""Towing Path""]",1,411816.1,160732.9
tp00692,Towing Path,"[""Towing Path""]",1,411862.9,422265.1
tp00693,Towing Path,"[""Towing Path""]",1,412052.5,274873.2
tp00694,Towing Path,"[""Towing Path""]",1,412169.1,314002.0
tp00695,Towing Path,"[""Towing Path""]",1,412345.0,195461.8
tp00696,Towing Path,"[""Towing Path""]",1,412398.1,415895.9
tp00697,Towing Path,"[""Towing Path""]",1,412478.5,187008.8
tp00698,Towing Path,"[""Towing Path""]",1,412945.8,182393.7
tp00699,Towing Path,"[""Towing Path""]",1,413070.2,291119.1
tp00700,Towing Path,"[""Towing Path""]",1,413295.4,160840.9
tp00701,Towing Path,"[""Towing Path""]",1,413559.5,185823.6
tp00702,Towing Path,"[""Towing Path""]",1,413611.5,422887.4
tp00703,Towing Path; towing path,"[""Towing Path"", ""towing path""]",2,413646.2,282395.4
tp00704,Towing Path,"[""Towing Path""]",1,413821.5,183821.4
tp00705,Towing Path,"[""Towing Path""]",1,414033.1,196412.8
tp00706,Towing Path,"[""Towing Path""]",1,414667.0,313731.2
tp00707,Towing Path,"[""Towing Path""]",1,414852.9,310244.0
tp00708,Towing Path,"[""Towing Path""]",1,414883.5,272529.1
tp00709,Towing Path,"[""Towing Path""]",1,414919.8,309232.1
tp00710,Towing Path,"[""Towing Path""]",1,415169.5,418135.5
tp00711,Towing Path,"[""Towing Path""]",1,415638.3,422148.8
tp00712,Towing Path,"[""Towing Path""]",1,415698.1,435670.2
tp00713,Towing Path,"[""Towing Path""]",1,415740.2,314847.7
tp00714,towing path,"[""towing path""]",2,415874.2,262064.1
tp00715,Towing Path,"[""Towing Path""]",1,415930.4,312951.5
tp00716,Towing Path,"[""Towing Path""]",1,416001.4,161012.5
tp00717,Towing Path,"[""Towing Path""]",1,416310.9,185084.0
tp00718,towing path,"[""towing path""]",1,416424.5,259084.5
tp00719,Towing Path,"[""Towing Path""]",1,416720.8,421758.1
tp00720,towing path,"[""towing path""]",1,416756.5,264090.1
tp00721,Towing Path,"[""Towing Path""]",1,417053.3,280773.1
tp00722,Towing Path,"[""Towing Path""]",1,417083.7,315413.0
tp00723,Towing Path,"[""Towing Path""]",1,417123.1,439286.9
tp00724,Towing Path,"[""Towing Path""]",1,417205.8,419677.2
tp00725,Towing Path,"[""Towing Path""]",1,417777.6,278591.9
tp00726,Towing Path,"[""Towing Path""]",1,417794.7,307736.5
tp00727,Towing Path,"[""Towing Path""]",6,417985.0,271172.7
tp00728,Towing Path,"[""Towing Path""]",1,418004.3,185938.2
tp00729,Towing Path,"[""Towing Path""]",1,418116.7,304243.4
tp00730,Towing Path,"[""Towing Path""]",1,418245.7,266015.4
tp00731,Towing Path,"[""Towing Path""]",1,418483.3,439468.6
tp00732,Towing Path,"[""Towing Path""]",1,418678.2,277456.4
tp00733,Towing Path,"[""Towing Path""]",1,418706.4,293883.1
tp00734,Towing Path,"[""Towing Path""]",1,418787.9,255943.7
tp00735,Towing Path,"[""Towing Path""]",1,418792.7,269406.8
tp00736,Towing Path,"[""Towing Path""]",1,418867.2,267680.2
tp00737,Towing Path,"[""Towing Path""]",1,418979.1,275537.5
tp00738,Towing Path,"[""Towing Path""]",1,419064.2,186462.6
tp00739,Towing Path,"[""Towing Path""]",1,419089.4,273448.1
tp00740,Towing Path,"[""Towing Path""]",1,419158.1,197629.9
tp00741,Towing Path,"[""Towing Path""]",1,419270.9,420117.2
tp00742,Towing Path,"[""Towing Path""]",1,419650.6,162646.6
tp00743,Towing Path,"[""Towing Path""]",1,419670.5,317594.5
tp00744,Towing Path,"[""Towing Path""]",1,420014.7,301022.3
tp00745,Towing Path,"[""Towing Path""]",1,420089.7,296912.9
tp00746,Towing Path,"[""Towing Path""]",2,420398.9,302113.1
tp00747,Towing Path,"[""Towing Path""]",1,420728.7,268618.6
tp00748,Towing Path,"[""Towing Path""]",1,420875.8,319211.4
tp00749,Towing Path,"[""Towing Path""]",2,421239.7,320571.8
tp00750,Towing Path,"[""Towing Path""]",2,421296.2,267261.3
tp00751,Towing Path,"[""Towing Path""]",1,421306.9,437508.0
tp00752,Towing Path,"[""Towing Path""]",2,421511.3,199218.1
tp00753,Towing Path,"[""Towing Path""]",1,422038.2,303784.3
tp00754,Towing Path,"[""Towing Path""]",1,422675.4,266429.2
tp00755,Towing Path,"[""Towing Path""]",1,422923.2,322845.6
tp00756,Towing Path,"[""Towing Path""]",1,423022.4,188147.2
tp00757,Towing Path,"[""Towing Path""]",1,423426.8,420575.7
tp00758,TOWING PATH,"[""TOWING PATH""]",1,424009.6,198169.2
tp00759,Towing Path,"[""Towing Path""]",1,424053.4,266851.7
tp00760,Towing Path,"[""Towing Path""]",1,424055.1,162914.2
tp00761,Towing Path,"[""Towing Path""]",1,424847.6,420846.7
tp00762,Towing Path,"[""Towing Path""]",1,424950.4,188458.8
tp00763,Towing Path,"[""Towing Path""]",2,425170.6,325483.2
tp00764,Towing Path,"[""Towing Path""]",1,425273.0,266431.6
tp00765,Towing path,"[""Towing path""]",1,425334.9,436274.6
tp00766,Towing Path,"[""Towing Path""]",1,425651.1,419430.5
tp00767,Towing Path,"[""Towing Path""]",1,425966.9,302935.7
tp00768,Towing Path,"[""Towing Path""]",1,426459.2,434537.2
tp00769,Towing Path,"[""Towing Path""]",1,426672.0,302036.7
tp00770,Towing Path,"[""Towing Path""]",3,426791.5,189683.7
tp00771,Towing Path,"[""Towing Path""]",1,426980.1,326928.5
tp00772,Towing Path,"[""Towing Path""]",1,426986.5,418706.0
tp00773,Towing Path,"[""Towing Path""]",1,427004.9,163039.2
tp00774,Towing Path,"[""Towing Path""]",3,427198.8,199087.2
tp00775,Towing Path,"[""Towing Path""]",1,427939.7,266114.5
tp00776,Towing Path,"[""Towing Path""]",1,428056.9,301212.4
tp00777,Towing Path,"[""Towing Path""]",1,428343.0,189416.4
tp00778,Towing Path,"[""Towing Path""]",1,429000.4,328224.7
tp00779,Towing Path,"[""Towing Path""]",1,429064.1,417386.3
tp00780,Towing Path,"[""Towing Path""]",1,429202.9,166091.3
tp00781,Towing Path,"[""Towing Path""]",1,429637.2,298922.2
tp00782,Towing Path,"[""Towing Path""]",1,430052.9,189779.0
tp00783,Towing Path,"[""Towing Path""]",1,430121.1,167363.7
tp00784,Towing Path,"[""Towing Path""]",1,430168.4,200081.0
tp00785,Towing Path,"[""Towing Path""]",1,430770.2,315691.0
tp00786,Towing Path,"[""Towing Path""]",1,430971.1,417483.3
tp00787,Towing Path,"[""Towing Path""]",1,431011.9,408703.4
tp00788,Towing Path,"[""Towing Path""]",1,431069.9,432890.3
tp00789,Towing Path,"[""Towing Path""]",1,431283.7,296515.8
tp00790,Towing Path,"[""Towing Path""]",1,431377.6,189675.9
tp00791,Towing Path,"[""Towing Path""]",1,431548.3,329971.6
tp00792,Towing Path,"[""Towing Path""]",1,431695.6,431819.6
tp00793,Towing Path,"[""Towing Path""]",1,431763.2,200479.8
tp00794,Towing Path,"[""Towing Path""]",1,432111.6,355570.9
tp00795,Towing Path,"[""Towing Path""]",1,432274.1,168448.6
tp00796,Towing Path,"[""Towing Path""]",1,432544.3,469743.2
tp00797,Towing Path,"[""Towing Path""]",2,432633.3,313915.4
tp00798,Towing Path,"[""Towing Path""]",1,432952.4,419016.9
tp00799,Towing Path,"[""Towing Path""]",1,432980.9,200216.9
tp00800,Towing Path,"[""Towing Path""]",1,433094.4,408543.9
tp00801,Towing Path,"[""Towing Path""]",1,433095.0,468326.4
tp00802,Towing Path,"[""Towing Path""]",1,433191.6,265146.0
tp00803,Towing Path,"[""Towing Path""]",1,433335.5,280043.9
tp00804,Towing Path,"[""Towing Path""]",1,433748.8,294461.3
tp00805,Towing Path,"[""Towing Path""]",1,434143.7,311047.4
tp00806,Towing Path,"[""Towing Path""]",1,434154.5,188891.8
tp00807,Towing Path,"[""Towing Path""]",1,434263.6,309663.6
tp00808,Towing Path,"[""Towing Path""]",1,434298.6,429995.2
tp00809,Towing Path,"[""Towing Path""]",1,434381.8,308470.7
tp00810,Towing Path,"[""Towing Path""]",4,434728.6,419620.8
tp00811,Towing Path,"[""Towing Path""]",2,434792.9,283079.3
tp00812,Towing Path,"[""Towing Path""]",1,434817.8,351934.5
tp00813,Towing Path,"[""Towing Path""]",1,434924.2,292056.4
tp00814,TOWING PATH,"[""TOWING PATH""]",1,434982.2,199688.9
tp00815,Towing Path,"[""Towing Path""]",1,434987.7,280644.9
tp00816,TOWING PATH; Towing Path,"[""TOWING PATH"", ""Towing Path""]",2,435274.7,168199.0
tp00817,Towing Path,"[""Towing Path""]",1,435313.3,293016.1
tp00818,Towing Path,"[""Towing Path""]",1,435353.5,421476.5
